movieId	title	genres
1305591	Mars Needs Moms (2011)	Animation|Adventure|Family|Sci-Fi
1306980	50/50 (2011)	Comedy|Drama|Romance
1307068	Seeking a Friend for the End of the World (2012)	Adventure|Comedy|Drama|Romance|Sci-Fi
1307858	All About Evil (2010)	Comedy|Horror
1307859	All Stars 2: Old Stars (2011)	Comedy|Drama
1307861	American Grindhouse (2010)	Documentary|Action|Comedy|History|Horror
1307873	The Big Bang (2010)	Action|Mystery|Thriller
1308165	The Taqwacores (2010)	Drama|Music
1308729	Bullet to the Head (2012)	Action|Crime|Thriller
1308748	Bunnyman (2011)	Horror
1312254	Skateland (2010)	Drama
1313092	Animal Kingdom (2010)	Crime|Drama
1313139	The Oranges (2011)	Comedy|Drama|Romance
1314170	Tung ngaan (2010)	Horror
1314652	Hanyo (2010)	Drama|Thriller
1314655	Devil (2010)	Horror|Mystery|Thriller
1315350	Cherry (2010)	Comedy|Drama
1315419	The Truth (2010)	Thriller
1316037	Birdemic: Shock and Terror (2010)	Action|Comedy|Horror|Romance|Thriller
1316540	A torinói ló (2011)	Drama
1316616	There Be Dragons (2011)	Biography|Drama|War
1316622	Wrecked (2010)	Adventure|Drama|Mystery|Thriller
1316624	The Year Dolly Parton Was My Mom (2011)	Comedy|Drama
1318514	Rise of the Planet of the Apes (2011)	Action|Drama|Sci-Fi|Thriller
1319704	Chatroom (2010)	Drama|Thriller
1319716	It's a Wonderful Afterlife (2010)	Comedy|Drama|Fantasy|Romance
1319718	Da bing xiao jiang (2010)	Action|Adventure|Comedy|History|War
1319722	A Little Help (2010)	Comedy|Drama|Romance
1320239	Burke and Hare (2010)	Comedy|Crime|History|Thriller
1320244	The Last Exorcism (2010)	Drama|Horror|Thriller
1320253	The Expendables (2010)	Action|Adventure|Thriller
1320261	Gulliver's Travels (2010)	Adventure|Comedy|Family|Fantasy
1320291	The Reef (2010)	Adventure|Drama|Horror|Thriller
1320296	Shank (2010)	Action|Comedy|Crime|Drama|Sci-Fi|Thriller
1321509	Death at a Funeral (2010)	Comedy
1321511	Oldboy (2013)	Action|Drama|Mystery|Thriller
1321860	The Beaver (2011)	Drama
1321861	Carjacked (2011)	Crime|Thriller
1321869	The Lovers (2015)	Action|Adventure|Romance|Sci-Fi
1321870	Gangster Squad (2013)	Action|Crime|Drama|Thriller
1322302	La hora cero (2010)	Action|Drama|Thriller
1322306	La posesión de Emma Evans (2010)	Horror
1322312	Going the Distance (2010)	Comedy|Romance
1322333	Largo Winch II (2011)	Action|Adventure|Thriller
1322354	Protéger & servir (2010)	Comedy
1322385	Submarino (2010)	Drama
1323045	Frozen (2010)	Adventure|Drama|Sport|Thriller
1323594	Despicable Me (2010)	Animation|Comedy|Family|Fantasy
1324055	Mlyn i krzyz (2011)	Drama|History
1324999	The Twilight Saga: Breaking Dawn - Part 1 (2011)	Adventure|Drama|Fantasy|Romance
1325004	The Twilight Saga: Eclipse (2010)	Adventure|Drama|Fantasy|Romance
1325014	The People vs. George Lucas (2010)	Documentary|Comedy
1325723	Choose (2010)	Crime|Drama|Horror|Thriller
1325743	Five Star Day (2010)	Drama|Romance
1326283	Jane's Journey (2010)	Documentary|Biography
1327194	The Lucky One (2012)	Drama|Romance
1327200	The Reeds (2010)	Horror|Mystery|Thriller
1327628	Whores' Glory (2011)	Documentary
1328908	Bold Native (2010)	Action|Adventure|Comedy
1328913	Preacher's Kid (2010)	Drama|Music|Romance
1331329	The Final Storm (2010)	Action|Horror|Thriller
1332134	Kongen av Bastøy (2010)	Action|Drama
1333125	Movie 43 (2013)	Comedy
1334102	The Resident (2011)	Drama|Horror|Mystery|Thriller
1334260	Never Let Me Go (2010)	Drama|Romance|Sci-Fi
1334512	Arthur (2011)	Comedy|Romance
1334553	The Perfect Host (2010)	Comedy|Crime|Thriller
1335975	47 Ronin (2013)	Action|Adventure|Drama|Fantasy
1336608	Rock of Ages (2012)	Comedy|Drama|Musical|Romance
1336617	Cyrus (2010)	Comedy|Drama|Romance
1337366	Nokas (2010)	Action|Biography|Crime|Drama|Thriller
1337686	The Prometheus Project (2010)	Horror|Sci-Fi
1339161	Der Räuber (2010)	Biography|Crime|Drama|Sport
1340107	Hævnen (2010)	Drama|Romance
1340138	Terminator Genisys (2015)	Action|Adventure|Sci-Fi
1340425	DMT: The Spirit Molecule (2010)	Documentary
1340773	Elektra Luxx (2010)	Comedy|Drama
1340800	Tinker Tailor Soldier Spy (2011)	Drama|Mystery|Thriller
1341167	Four Lions (2010)	Comedy|Crime|Drama
1341188	How Do You Know (2010)	Comedy|Drama|Romance
1341340	A Warrior's Heart (2011)	Action|Drama|Family|Sport
1341341	Ceremony (2010)	Comedy|Romance
1341710	The Shrine (2010)	Horror
1342115	The Inheritance (2011)	Thriller
1343092	The Great Gatsby (2013)	Drama|Romance
1343703	Brestskaya krepost (2010)	Action|Drama|History|War
1343727	Dredd (2012)	Action|Crime|Sci-Fi
1345772	The Clinic (2010)	Crime|Horror|Mystery|Thriller
1345777	Ishqiya (2010)	Comedy|Drama|Romance|Thriller
1345836	The Dark Knight Rises (2012)	Action|Thriller
1349451	Butter (2011)	Comedy|Drama
1351224	Pyaar Impossible! (2010)	Comedy|Romance
1351685	Jack the Giant Slayer (2013)	Adventure|Fantasy
1351784	Psychosis (2010)	Crime|Horror|Mystery|Thriller
1352388	Nude Nuns with Big Guns (2010)	Action|Comedy|Thriller
1355638	Le chat du rabbin (2011)	Animation|Comedy|Fantasy
1356864	I'm Still Here (2010)	Comedy|Drama|Music
1359553	The Chameleon (2010)	Biography|Crime|Drama
1360822	Pájaros de papel (2010)	Comedy|Drama|History
1360826	Rust (2010)	Drama
1361313	The Extra Man (2010)	Comedy
1361349	Nanga Parbat (2010)	Biography|Drama
1361835	Das letzte Schweigen (2010)	Crime|Drama|Thriller
1365483	Main Street (2010)	Drama
1365490	Noi credevamo (2010)	History
1366344	The Sitter (2011)	Comedy
1366365	The Cold Light of Day (2012)	Action|Thriller
1366409	Miral (2010)	Drama|History
1368870	Ticket Out (2012)	Action|Crime|Drama|Thriller
1369706	The Ward (2010)	Horror|Mystery|Thriller
1371111	Cloud Atlas (2012)	Action|Drama|Mystery|Sci-Fi
1371117	Dear Mr. Gacy (2010)	Crime|Drama|Horror|Thriller
1371155	Made in Dagenham (2010)	Biography|Comedy|Drama|History
1371160	The Kid (2010)	Drama
1371574	Kosmos (2010)	Drama|Fantasy
1371585	Dyut meng gam (2011)	Crime|Drama
1372689	Djinns (2010)	Horror|Mystery
1373149	Adventures of a Teenage Dragonslayer (2010)	Adventure|Comedy|Family|Fantasy
1373156	Karthik Calling Karthik (2010)	Drama|Mystery|Romance|Thriller
1373406	Snowmen (2010)	Comedy|Family
1374985	Alois Nebel (2011)	Animation|Drama
1374989	Pride and Prejudice and Zombies (2016)	Action|Comedy|Horror|Romance
1374992	Upside Down (2012)	Drama|Fantasy|Romance|Sci-Fi
1375666	Inception (2010)	Action|Adventure|Sci-Fi|Thriller
1375669	Simon och ekarna (2011)	Drama
1375670	Grown Ups (2010)	Comedy
1375789	Race 2 (2013)	Action|Crime|Thriller
1376233	Rid of Me (2011)	Comedy
1376717	Play (2011)	Drama
1380174	Paha perhe (2010)	Drama
1380784	Big Money Rustlas (2010)	Comedy|Western
1380799	Habermann (2010)	Drama|Romance|War
1381404	The Company You Keep (2012)	Drama|Thriller
1381418	You May Not Kiss the Bride (2011)	Action|Comedy|Crime|Romance
1381505	Father of Invention (2010)	Comedy|Drama
1382725	La rafle (2010)	Drama|History|War
1383705	Hit List (2011)	Comedy|Romance
1384927	Death of a Superhero (2011)	Animation|Drama
1385633	The Runway (2010)	Comedy
1385826	The Adjustment Bureau (2011)	Romance|Sci-Fi|Thriller
1385867	Cop Out (2010)	Action|Comedy|Crime|Thriller
1386492	This Is Not a Movie (2011)	Comedy|Drama
1386588	The Other Guys (2010)	Action|Comedy|Crime
1386683	En ganske snill mann (2010)	Comedy|Crime|Drama
1386703	Total Recall (2012)	Action|Adventure|Mystery|Sci-Fi|Thriller
1386925	The Dead (2010)	Horror
1386932	Yip Man 2 (2010)	Action|Drama|Sport
1389127	Texas Killing Fields (2011)	Crime|Drama|History|Thriller
1389137	We Bought a Zoo (2011)	Comedy|Drama|Family
1390535	The Final (2010)	Drama|Horror|Thriller
1391034	And Soon the Darkness (2010)	Crime|Horror|Mystery|Thriller
1391092	Marwencol (2010)	Documentary|Biography|Fantasy
1391116	Resistance (2011)	Drama|Thriller|War
1391137	Why Did I Get Married Too? (2010)	Comedy|Drama|Romance
1391142	Änglavakt (2010)	Drama
1392170	The Hunger Games (2012)	Action|Adventure|Sci-Fi|Thriller
1392190	Mad Max: Fury Road (2015)	Action|Adventure|Sci-Fi|Thriller
1392197	Marmaduke (2010)	Comedy|Family
1393020	Sex & Drugs & Rock & Roll (2010)	Biography|Drama|Music
1393742	Jesus Henry Christ (2012)	Comedy
1393746	Tangshan dadizhen (2010)	Drama
1394383	Blood Into Wine (2010)	Documentary
1395054	Once Upon a Time in Mumbaai (2010)	Action|Crime|Drama|Romance
1396208	Action Replayy (2010)	Comedy|Romance|Sci-Fi
1396218	Mr. Popper's Penguins (2011)	Comedy|Family|Fantasy
1396219	Outcast (2010)	Horror
1396221	Passion Play (2010)	Drama|Fantasy|Romance
1397280	Taken 2 (2012)	Action|Thriller
1397498	Kong Zi (2010)	Biography|Drama|History
1397514	Journey 2: The Mysterious Island (2012)	Action|Adventure|Comedy|Family|Fantasy|Sci-Fi
1398029	Das Lied in mir (2010)	Drama
1398428	YellowBrickRoad (2010)	Horror|Thriller
1398949	Blank City (2010)	Documentary
1398999	Earthling (2010)	Sci-Fi
1399103	Transformers: Dark of the Moon (2011)	Action|Adventure|Sci-Fi
1399655	Jud Süss - Film ohne Gewissen (2010)	Biography|Drama|War
1399683	Winter's Bone (2010)	Drama|Mystery
1400515	Don't Let Him In (2011)	Horror|Thriller
1401143	Rare Exports (2010)	Adventure|Fantasy|Horror
1401152	Unknown (2011)	Action|Mystery|Thriller
1401236	The Fields (2011)	Drama|Mystery|Thriller
1401643	Vénus noire (2010)	Drama|History
1402488	Happy Feet Two (2011)	Animation|Adventure|Comedy|Family|Musical
1403144	Cosa voglio di più (2010)	Drama|Romance
1403177	Hesher (2010)	Comedy|Drama
1403862	Sinbad: The Fifth Voyage (2014)	Action|Adventure|Fantasy
1403865	True Grit (2010)	Adventure|Drama|Western
1403981	Remember Me (2010)	Drama|Romance
1403988	The Romantics (2010)	Comedy|Drama|Romance
1405365	Celeste & Jesse Forever (2012)	Comedy|Drama|Romance
1405500	For Colored Girls (2010)	Drama
1405810	Mine vaganti (2010)	Comedy|Drama|Romance
1407049	Altitude (2010)	Horror|Mystery|Sci-Fi|Thriller
1407052	Arrugas (2011)	Animation|Drama
1407061	Just Wright (2010)	Comedy|Romance|Sport
1407065	The Moth Diaries (2011)	Drama|Fantasy|Horror|Mystery
1407084	Twelve (2010)	Action|Crime|Drama|Thriller
1407927	180° South (2010)	Documentary|Drama|Sport
1407972	Wai dor lei ah yut ho (2010)	Crime|Drama|Horror
1408101	Star Trek Into Darkness (2013)	Action|Adventure|Sci-Fi
1409004	Bloomington (2010)	Drama
1409024	Men in Black 3 (2012)	Action|Adventure|Comedy|Sci-Fi
1410051	Retreat (2011)	Drama|Thriller
1410063	Jin ling shi san chai (2011)	Drama|History|Romance|War
1411232	13Hrs (2010)	Action|Horror|Thriller
1411236	Stalker (2010)	Horror|Thriller
1411238	No Strings Attached (2011)	Comedy|Romance
1411250	Riddick (2013)	Action|Adventure|Sci-Fi|Thriller
1411276	Ice Castles (2010)	Drama|Romance|Sport
1411664	Bucky Larson: Born to Be a Star (2011)	Comedy
1411697	The Hangover Part II (2011)	Comedy|Mystery
1411704	Hop (2011)	Animation|Adventure|Comedy|Family|Fantasy
1412386	The Best Exotic Marigold Hotel (2011)	Comedy|Drama|Romance
1412442	Beware the Gonzo (2010)	Comedy|Drama|Romance
1413489	Cougar Hunting (2011)	Comedy|Romance
1413496	Revenge of the Electric Car (2011)	Documentary
1414378	Tracker (2010)	Action|Adventure|Drama|Western
1414382	You Again (2010)	Comedy|Family|Romance
1415228	Soranin (2010)	Drama
1415283	Nanny McPhee and the Big Bang (2010)	Comedy|Family|Fantasy
1416336	Extinction: The G.M.O. Chronicles (2011)	Drama|Horror|Sci-Fi
1416801	Kill the Irishman (2011)	Biography|Crime|Drama
1417040	Une exécution ordinaire (2010)	Drama|History
1417075	In Darkness (2011)	Drama|War
1417108	Torrente 4 (2011)	Action|Comedy|Crime
1417592	Pearl Jam Twenty (2011)	Documentary|History|Music
1418646	Beneath Hill 60 (2010)	Drama|History|War
1418702	Limelight (2011)	Documentary
1418760	Tirza (2010)	Drama
1421046	"No eres tú, soy yo (2010)"	Comedy|Romance
1421048	Provinces of Night (2010)	Drama|Romance
1421049	River of Darkness (2011)	Horror
1421051	Somewhere (2010)	Comedy|Drama
1421373	Louis C.K.: Hilarious (2010)	Comedy
1422020	Dog Pound (2010)	Drama
1422032	También la lluvia (2010)	Drama|History
1422136	A Lonely Place to Die (2011)	Adventure|Crime|Thriller
1422800	Beneath the Dark (2010)	Mystery|Thriller
1423894	Barney's Version (2010)	Comedy|Drama
1423922	De tu ventana a la mía (2011)	Drama
1423995	Stone (2010)	Drama|Thriller
1424003	The Infidel (2010)	Comedy|Drama
1424310	Chinese Zodiac (2012)	Action|Adventure|Comedy|Crime
1424381	Predators (2010)	Action|Adventure|Sci-Fi|Thriller
1424432	Senna (2010)	Documentary|Biography|Sport
1425257	Su Qi-Er (2010)	Action|Drama|History
1425624	Parterapi (2010)	Comedy
1425933	Skeletons (2010)	Comedy|Drama|Fantasy
1426320	BearCity (2010)	Comedy|Romance
1426329	Lovelace (2013)	Biography|Drama
1426355	Beer Pong Saved My Life (2010)	Comedy
1428459	We Are Family (2010)	Drama|Family
1428538	Hansel & Gretel: Witch Hunters (2013)	Action|Fantasy|Horror
1429313	Africa United (2010)	Adventure|Comedy|Drama
1429392	Small Town Murder Songs (2010)	Crime|Drama|Thriller
1429433	Floquet de Neu (2011)	Animation|Adventure|Comedy|Family
1430132	The Wolverine (2013)	Action|Adventure|Sci-Fi
1430607	Arthur Christmas (2011)	Animation|Adventure|Comedy|Family|Fantasy
1430615	Big Miracle (2012)	Biography|Drama|Family|Romance
1430626	The Pirates! In an Adventure with Scientists! (2012)	Animation|Adventure|Comedy|Family
1431065	Forget Me Not (2010)	Romance
1431122	No Problem (2010)	Action|Comedy|Crime|Drama
1431133	Perfect Combination (2010)	Comedy|Romance
1431181	Another Year (2010)	Comedy|Drama
1433108	Faster (2010)	Action|Crime|Drama|Thriller
1433813	Hubble 3D (2010)	Documentary
1433822	The Apparition (2012)	Horror|Thriller
1434443	R (2010)	Crime|Drama
1435513	Hysteria (2011)	Comedy|Romance
1436045	Jûsan-nin no shikaku (2010)	Action|Adventure|Drama
1436559	"Love, Wedding, Marriage (2011)"	Comedy
1436562	Rio (2011)	Animation|Adventure|Comedy|Family|Musical
1436568	Assassination Games (2011)	Action|Crime|Drama|Thriller
1437357	Faust (2011)	Drama|Fantasy|Mystery
1437358	Mientras duermes (2011)	Drama|Horror|Thriller
1437366	Svinalängorna (2010)	Drama
1438176	Fright Night (2011)	Comedy|Horror
1438216	Oranges and Sunshine (2010)	Drama|History
1438251	The Best and the Brightest (2010)	Comedy
1438254	Charlie St. Cloud (2010)	Drama|Fantasy|Romance
1438298	Guzaarish (2010)	Drama
1438534	Primal (2010)	Horror|Thriller
1438535	Film socialisme (2010)	Drama
1439572	Perfect Sense (2011)	Drama|Romance|Sci-Fi
1440129	Battleship (2012)	Action|Adventure|Sci-Fi|Thriller
1440136	Blame (2010)	Drama|Thriller
1440161	A Little Bit of Heaven (2011)	Comedy|Drama|Fantasy|Romance
1440180	Goethe! (2010)	Drama|Romance
1440232	Les petits mouchoirs (2010)	Comedy|Drama
1440266	Pina (2011)	Documentary|Music
1440292	Submarine (2010)	Comedy|Drama|Romance
1440345	This Must Be the Place (2011)	Comedy|Drama
1440728	The American (2010)	Crime|Drama|Thriller
1440732	Bel Ami (2012)	Drama|History|Romance
1441326	Martha Marcy May Marlene (2011)	Drama|Mystery|Thriller
1441368	Hahithalfut (2011)	Drama
1441373	La solitudine dei numeri primi (2010)	Drama
1441395	Under the Skin (2013)	Drama|Horror|Sci-Fi|Thriller
1441912	The Way (2010)	Adventure|Comedy|Drama
1441952	Salmon Fishing in the Yemen (2011)	Comedy|Drama|Romance
1441956	West Is West (2010)	Comedy|Drama
1442571	Jin yi wei (2010)	Action|History|Thriller
1442583	Tum Milo Toh Sahi (2010)	Comedy|Drama
1444680	Bruc. La llegenda (2010)	Adventure|History
1445203	Hot Coffee (2011)	Documentary
1445520	Hearat Shulayim (2011)	Comedy|Drama
1446072	Game of Death (2010)	Action|Adventure|Thriller
1446147	Cat Run (2011)	Action|Comedy
1446192	Rise of the Guardians (2012)	Animation|Action|Adventure|Comedy|Family|Fantasy
1446208	Ways to Live Forever (2010)	Drama|Family
1446714	Prometheus (2012)	Adventure|Mystery|Sci-Fi
1447479	A Marine Story (2010)	Crime|Drama|Romance|War
1447793	My Girlfriend's Boyfriend (2010)	Comedy|Romance
1447800	Yut mun Hinneisi (2010)	Comedy|Romance
1447972	StreetDance 3D (2010)	Drama|Music|Romance
1448755	Killer Elite (2011)	Action|Crime|Thriller
1448762	Open House (2010)	Crime|Drama|Thriller
1449283	Winnie the Pooh (2011)	Animation|Adventure|Comedy|Family|Musical
1449379	Caught in the Crossfire (2010)	Action|Crime|Thriller
1450320	Días de gracia (2011)	Crime|Thriller
1450321	Filth (2013)	Comedy|Crime|Drama
1450326	KickOff (2010)	Comedy|Drama|Sport
1450330	Roadie (2011)	Comedy|Drama|Music
1451762	Tournée (2010)	Comedy|Drama
1451797	Rann (2010)	Drama|Mystery|Thriller
1452293	Hexe Lilli: Die Reise nach Mandolan (2011)	Comedy|Family|Fantasy|Mystery
1452626	Hahaha (2010)	Comedy|Drama|Romance
1452628	Vanishing on 7th Street (2010)	Horror|Mystery|Thriller
1453245	Devil's Playground (2010)	Action|Horror
1453403	William Vincent (2010)	Crime|Drama
1453405	Monsters University (2013)	Animation|Adventure|Comedy|Family|Fantasy
1454029	The Help (2011)	Drama
1454468	Gravity (2013)	Drama|Sci-Fi|Thriller
1454505	Napapiirin sankarit (2010)	Comedy|Drama|Romance
1454523	Pa negre (2010)	Crime|Drama
1454910	Copacabana (2010)	Comedy
1455151	La tête en friche (2010)	Comedy|Drama
1455811	Khatta Meetha (2010)	Action|Comedy|Crime|Drama
1456060	Boy Wonder (2010)	Action|Crime|Drama|Thriller
1456472	Habemus Papam (2011)	Comedy|Drama
1456477	As If I Am Not There (2010)	Drama
1456635	Goon (2011)	Comedy|Drama|Sport
1456661	Jing wu feng yun: Chen Zhen (2010)	Action|Drama|History
1456941	"Tomorrow, When the War Began (2010)"	Action|Adventure|Drama
1457766	The Kings of Mykonos (2010)	Comedy
1458175	The Next Three Days (2010)	Action|Crime|Drama|Romance|Thriller
1458503	Respire (2010)	Horror|Thriller
1458915	Tactical Force (2011)	Action|Comedy|Crime|Thriller
1459012	Crime d'amour (2010)	Crime|Drama|Mystery|Thriller
1459013	Uninhabited (2010)	Horror|Thriller
1460643	Pimp (2010)	Crime|Thriller
1460743	Jianyu (2010)	Action|Adventure
1462014	Surviving Progress (2011)	Documentary
1462041	Dream House (2011)	Drama|Mystery|Thriller
1462053	Leading Ladies (2010)	Comedy
1462054	Letters to God (2010)	Drama|Family
1462667	Autoreiji (2010)	Action|Crime|Drama|Thriller
1462758	Buried (2010)	Drama|Mystery|Thriller
1462769	The Odd Life of Timothy Green (2012)	Comedy|Drama|Family|Fantasy
1462900	Yi dai zong shi (2013)	Action|Biography|Drama|Romance|War
1464174	"Big Mommas: Like Father, Like Son (2011)"	Action|Comedy|Crime
1464535	Fritt vilt III (2010)	Horror|Thriller
1464540	I Am Number Four (2011)	Action|Adventure|Sci-Fi|Thriller
1464580	Stake Land (2010)	Drama|Horror|Sci-Fi
1465478	Die (2010)	Crime|Drama|Mystery|Thriller
1465487	Heartbreaker (2010)	Comedy|Romance
1465490	Joy (2010)	Drama
1465491	Juan (2010)	Drama|Music|Romance
1465505	Red White & Blue (2010)	Drama|Thriller
1465519	The Wrath of Cain (2010)	Action|Drama
1465522	Tucker and Dale vs Evil (2010)	Comedy|Horror
1465533	Columbus Circle (2012)	Crime|Drama|Mystery|Thriller
1466072	William S. Burroughs: A Man Within (2010)	Documentary
1467273	La prima cosa bella (2010)	Comedy|Drama
1467290	Retornos (2010)	Thriller
1468381	Undocumented (2010)	Horror
1468387	What If... (2010)	Drama|Family|Fantasy|Romance
1468829	Cherry Tree Lane (2010)	Horror|Thriller
1470021	Beautiful Wave (2011)	Adventure|Drama
1470023	MacGruber (2010)	Action|Comedy|Romance
1470172	Hanna's Gold (2010)	Adventure|Family
1470827	Monsters (2010)	Drama|Sci-Fi|Thriller
1470859	Girlfriend (2010)	Drama
1470860	Adem (2010)	Drama
1472122	Dante's Hell Animated (2013)	Animation|Short|Fantasy
1473063	La fille du puisatier (2011)	Drama|Romance
1473121	Je n'ai rien oublié (2010)	Drama
1473357	Fatal (2010)	Comedy|Music
1473397	Lucky (2011)	Comedy
1473832	Bridget Jones's Baby (2016)	Comedy|Drama|Romance
1475400	Que se mueran los feos (2010)	Comedy
1476428	Trapped: Haitian Nights (2010)	Thriller
1477076	Saw 7 (2010)	Crime|Horror|Mystery
1477109	Space Battleship Yamato (2010)	Action|Adventure|Drama|Sci-Fi
1477171	Amador (2010)	Drama
1477835	Bitter Feast (2010)	Comedy|Horror|Thriller
1477837	Cedar Rapids (2011)	Comedy
1477855	Hyde Park on Hudson (2012)	Biography|Comedy|Drama|History
1478338	Bridesmaids (2011)	Comedy|Romance
1478964	Attack the Block (2011)	Action|Comedy|Sci-Fi|Thriller
1479269	L'autre monde (2010)	Drama|Thriller
1479320	Oka! (2011)	Drama
1479388	The High Cost of Living (2010)	Drama
1479668	Abel (2010)	Comedy|Drama
1480295	Killing Season (2013)	Action|Drama|Thriller
1480656	Cosmopolis (2012)	Drama|Fantasy
1481572	Happythankyoumoreplease (2010)	Comedy|Drama|Romance
1481576	The Genesis Code (2010)	Drama
1482459	The Lorax (2012)	Animation|Adventure|Comedy|Drama|Family|Fantasy|Musical
1482989	Li Xiao Long (2010)	Biography|Drama
1483013	Oblivion (2013)	Action|Adventure|Sci-Fi
1483020	Spork (2010)	Comedy
1483756	The Trouble with Bliss (2011)	Comedy|Drama
1484522	8: The Mormon Proposition (2010)	Documentary
1486185	Red Riding Hood (2011)	Fantasy|Horror|Mystery|Romance|Thriller
1486186	Meeting Spencer (2010)	Comedy
1486190	Tamara Drewe (2010)	Comedy|Drama|Romance
1486192	The Raven (2012)	Crime|Mystery|Thriller
1486193	5 Days of War (2011)	Action|Drama|War
1486196	Summer Coda (2010)	Drama|Romance
1486670	F (2010)	Crime|Drama|Horror|Mystery|Thriller
1487118	Chalet Girl (2011)	Comedy|Romance|Sport
1487916	Hana no ato (2010)	Drama
1488555	The Change-Up (2011)	Comedy|Fantasy
1490602	Children of God (2010)	Drama
1490637	Dive! (2010)	Documentary|Family
1491044	The Iceman (2012)	Biography|Crime|Drama|Thriller
1492959	Lifted (2010)	Drama
1493798	Boggy Creek (2010)	Horror
1493815	Little Murder (2011)	Crime|Drama|Thriller
1496005	The Tree (2010)	Drama|Romance
1496025	Underworld: Awakening (2012)	Action|Fantasy|Horror
1496422	The Paperboy (2012)	Crime|Drama|Mystery|Thriller
1497874	Cold Weather (2010)	Comedy|Drama|Mystery
1498569	Restless (2011)	Drama|Romance
1498858	Hai yang tian tang (2010)	Drama
1498878	The Whisperer in Darkness (2011)	Mystery|Sci-Fi|Thriller
1499201	Anjaana Anjaani (2010)	Comedy|Drama|Musical|Romance
1499220	Dead Cert (2010)	Action|Horror
1499658	Horrible Bosses (2011)	Comedy|Crime
1500906	Vampires (2010)	Comedy|Fantasy|Horror
1502397	Bad Boys for Life (2020)	Action|Comedy|Crime|Thriller
1502402	Darkening Sky (2010)	Horror|Thriller
1502404	Drive Angry (2011)	Action|Fantasy|Thriller
1502420	Swinging with the Finkels (2011)	Comedy|Romance
1502422	Johnny (2010)	Drama|Family
1503116	Smukke mennesker (2010)	Drama
1503777	Illégal (2010)	Drama
1504319	Road to Nowhere (2010)	Romance|Thriller
1504320	The King's Speech (2010)	Biography|Drama|History
1504403	Husk (2011)	Horror|Thriller
1504687	I Am Singh (2011)	Action|Crime|Drama
1505384	Poster Girl (2010)	Documentary|Short|Biography
1506999	Haywire (2011)	Action|Drama|Thriller
1507563	Dark Tide (2012)	Action|Adventure|Drama|Horror|Thriller
1508675	Le Havre (2011)	Comedy|Drama
1509109	Basement (2010)	Horror|Thriller
1509130	Janie Jones (2010)	Biography|Drama|Music
1509276	The Wildest Dream (2010)	Documentary|Adventure|Biography
1509636	La nostra vita (2010)	Drama
1509732	Aisha (2010)	Comedy|Drama|Romance
1509767	The Three Musketeers (2011)	Action|Adventure|Romance
1509787	A Bag of Hammers (2011)	Comedy|Drama
1509803	Griff the Invisible (2010)	Comedy|Drama|Romance|Sci-Fi
1510906	Third Star (2010)	Drama
1510907	Behind the Burly Q (2010)	Documentary
1510918	Himlen är oskyldigt blå (2010)	Drama
1511329	Bo (2010)	Drama
1512109	Di Di Hollywood (2010)	Drama
1512235	Super (2010)	Action|Comedy|Drama
1512240	The Convincer (2011)	Comedy|Crime|Drama
1512685	Los ojos de Julia (2010)	Horror|Mystery|Thriller
1513892	Scusa ma ti voglio sposare (2010)	Comedy|Drama|Romance
1514041	4.3.2.1 (2010)	Crime|Thriller
1515091	Sherlock Holmes: A Game of Shadows (2011)	Action|Adventure|Crime|Mystery|Thriller
1515199	Fertile Ground (2011)	Horror
1515207	Sus (2010)	Drama
1516002	A Beginner's Guide to Endings (2010)	Comedy|Drama
1517177	3 (2010)	Comedy|Drama|Romance
1517260	The Host (2013)	Action|Adventure|Drama|Romance|Sci-Fi|Thriller
1517489	Spy Kids: All the Time in the World in 4D (2011)	Action|Adventure|Comedy|Family|Sci-Fi
1518809	Life 2.0 (2010)	Documentary
1518812	Meek's Cutoff (2010)	Drama|Western
1519461	Area 51 (2015)	Horror|Sci-Fi|Thriller
1521090	Una vita tranquilla (2010)	Crime|Drama
1521197	Anonymous (2011)	Drama|Thriller
1521848	Potiche (2010)	Comedy
1522334	Win/Win (2010)	Drama
1522846	The Bunny Game (2010)	Horror
1523267	Arctic Blast (2010)	Action|Adventure|Drama|Sci-Fi|Thriller
1523415	Bes sehir (2010)	Drama
1523483	Kaboom (2010)	Comedy|Mystery|Romance|Sci-Fi|Thriller
1524114	Collapse (2011)	Horror|Thriller
1524131	Knucklehead (2010)	Action|Comedy|Drama|Family|Sport
1524134	Orcs! (2011)	Action|Comedy|Fantasy
1524137	Contraband (2012)	Action|Crime|Drama|Thriller
1524553	Kóngavegur (2010)	Comedy|Drama
1525366	Grabbers (2012)	Comedy|Horror|Sci-Fi|Thriller
1525830	Eksperimentet (2010)	Drama|History
1525835	Gantz (2010)	Action|Horror|Sci-Fi
1525836	Gantz: Perfect Answer (2011)	Action|Horror|Mystery|Sci-Fi
1525838	Gun Hill Road (2011)	Drama
1525890	The Caller (2011)	Thriller
1525898	The Space Between (2010)	Drama
1525915	El Gran Vázquez (2010)	Biography|Comedy
1526578	"Ao, le dernier Néandertal (2010)"	Adventure|History
1527186	Melancholia (2011)	Drama|Sci-Fi
1527788	Ajeossi (2010)	Action|Drama|Thriller
1527835	Archipelago (2010)	Drama
1528224	Deux de la Vague (2010)	Documentary
1528312	Route Irish (2010)	Action|Drama|Thriller|War
